,date,county,state,fips,cases,deaths,new_cases,new_deaths,roll_new_cases,roll_new_deaths
363731,2020-07-24,Solano,California,6095.0,3134,35,59.0,0.0,82.14285714285714,0.5714285714285714
366938,2020-07-25,Solano,California,6095.0,3134,35,0.0,0.0,82.14285714285714,0.5714285714285714
370148,2020-07-26,Solano,California,6095.0,3134,35,0.0,0.0,82.14285714285714,0.5714285714285714
373360,2020-07-27,Solano,California,6095.0,3288,36,154.0,1.0,74.85714285714286,0.2857142857142857
376574,2020-07-28,Solano,California,6095.0,3393,36,105.0,0.0,75.85714285714286,0.14285714285714285
379791,2020-07-29,Solano,California,6095.0,3467,37,74.0,1.0,68.57142857142857,0.2857142857142857
383008,2020-07-30,Solano,California,6095.0,3525,37,58.0,0.0,64.28571428571429,0.2857142857142857
386226,2020-07-31,Solano,California,6095.0,3616,37,91.0,0.0,68.85714285714286,0.2857142857142857
389443,2020-08-01,Solano,California,6095.0,3616,37,0.0,0.0,68.85714285714286,0.2857142857142857
392660,2020-08-02,Solano,California,6095.0,3616,37,0.0,0.0,68.85714285714286,0.2857142857142857
395876,2020-08-03,Solano,California,6095.0,3726,37,110.0,0.0,62.57142857142857,0.14285714285714285
399092,2020-08-04,Solano,California,6095.0,3811,38,85.0,1.0,59.714285714285715,0.2857142857142857
402308,2020-08-05,Solano,California,6095.0,3889,38,78.0,0.0,60.285714285714285,0.14285714285714285
405526,2020-08-06,Solano,California,6095.0,3964,39,75.0,1.0,62.714285714285715,0.2857142857142857
408746,2020-08-07,Solano,California,6095.0,4034,40,70.0,1.0,59.714285714285715,0.42857142857142855
411965,2020-08-08,Solano,California,6095.0,4034,40,0.0,0.0,59.714285714285715,0.42857142857142855
415185,2020-08-09,Solano,California,6095.0,4034,40,0.0,0.0,59.714285714285715,0.42857142857142855
418406,2020-08-10,Solano,California,6095.0,4279,41,245.0,1.0,79.0,0.5714285714285714
421627,2020-08-11,Solano,California,6095.0,4343,41,64.0,0.0,76.0,0.42857142857142855
424848,2020-08-12,Solano,California,6095.0,4419,41,76.0,0.0,75.71428571428571,0.42857142857142855
428072,2020-08-13,Solano,California,6095.0,4539,41,120.0,0.0,82.14285714285714,0.2857142857142857
431300,2020-08-14,Solano,California,6095.0,4601,41,62.0,0.0,81.0,0.14285714285714285
434525,2020-08-15,Solano,California,6095.0,4601,41,0.0,0.0,81.0,0.14285714285714285
437751,2020-08-16,Solano,California,6095.0,4601,41,0.0,0.0,81.0,0.14285714285714285
440977,2020-08-17,Solano,California,6095.0,4772,41,171.0,0.0,70.42857142857143,0.0
444203,2020-08-18,Solano,California,6095.0,4876,43,104.0,2.0,76.14285714285714,0.2857142857142857
447430,2020-08-19,Solano,California,6095.0,4948,44,72.0,1.0,75.57142857142857,0.42857142857142855
450658,2020-08-20,Solano,California,6095.0,5011,44,63.0,0.0,67.42857142857143,0.42857142857142855
453886,2020-08-21,Solano,California,6095.0,5053,44,42.0,0.0,64.57142857142857,0.42857142857142855
457114,2020-08-22,Solano,California,6095.0,5053,44,0.0,0.0,64.57142857142857,0.42857142857142855
460341,2020-08-23,Solano,California,6095.0,5053,44,0.0,0.0,64.57142857142857,0.42857142857142855
463570,2020-08-24,Solano,California,6095.0,5211,46,158.0,2.0,62.714285714285715,0.7142857142857143
466799,2020-08-25,Solano,California,6095.0,5236,46,25.0,0.0,51.42857142857143,0.42857142857142855
470028,2020-08-26,Solano,California,6095.0,5285,46,49.0,0.0,48.142857142857146,0.2857142857142857
473260,2020-08-27,Solano,California,6095.0,5333,46,48.0,0.0,46.0,0.2857142857142857
476493,2020-08-28,Solano,California,6095.0,5393,46,60.0,0.0,48.57142857142857,0.2857142857142857
479726,2020-08-29,Solano,California,6095.0,5393,46,0.0,0.0,48.57142857142857,0.2857142857142857
482960,2020-08-30,Solano,California,6095.0,5393,46,0.0,0.0,48.57142857142857,0.2857142857142857
486195,2020-08-31,Solano,California,6095.0,5517,47,124.0,1.0,43.714285714285715,0.14285714285714285
489428,2020-09-01,Solano,California,6095.0,5552,47,35.0,0.0,45.142857142857146,0.14285714285714285
492661,2020-09-02,Solano,California,6095.0,5593,47,41.0,0.0,44.0,0.14285714285714285
495895,2020-09-03,Solano,California,6095.0,5636,47,43.0,0.0,43.285714285714285,0.14285714285714285
499128,2020-09-04,Solano,California,6095.0,5676,48,40.0,1.0,40.42857142857143,0.2857142857142857
502362,2020-09-05,Solano,California,6095.0,5676,48,0.0,0.0,40.42857142857143,0.2857142857142857
505596,2020-09-06,Solano,California,6095.0,5676,48,0.0,0.0,40.42857142857143,0.2857142857142857
508828,2020-09-07,Solano,California,6095.0,5676,48,0.0,0.0,22.714285714285715,0.14285714285714285
512061,2020-09-08,Solano,California,6095.0,5767,48,91.0,0.0,30.714285714285715,0.14285714285714285
515294,2020-09-09,Solano,California,6095.0,5783,48,16.0,0.0,27.142857142857142,0.14285714285714285
518529,2020-09-10,Solano,California,6095.0,5810,48,27.0,0.0,24.857142857142858,0.14285714285714285
521766,2020-09-11,Solano,California,6095.0,5825,48,15.0,0.0,21.285714285714285,0.0
525002,2020-09-12,Solano,California,6095.0,5825,48,0.0,0.0,21.285714285714285,0.0
528238,2020-09-13,Solano,California,6095.0,5825,48,0.0,0.0,21.285714285714285,0.0
531475,2020-09-14,Solano,California,6095.0,5942,50,117.0,2.0,38.0,0.2857142857142857
534710,2020-09-15,Solano,California,6095.0,5992,52,50.0,2.0,32.142857142857146,0.5714285714285714
537946,2020-09-16,Solano,California,6095.0,6012,52,20.0,0.0,32.714285714285715,0.5714285714285714
541183,2020-09-17,Solano,California,6095.0,6059,55,47.0,3.0,35.57142857142857,1.0
544419,2020-09-18,Solano,California,6095.0,6090,55,31.0,0.0,37.857142857142854,1.0
547657,2020-09-19,Solano,California,6095.0,6090,55,0.0,0.0,37.857142857142854,1.0
550896,2020-09-20,Solano,California,6095.0,6090,55,0.0,0.0,37.857142857142854,1.0
554135,2020-09-21,Solano,California,6095.0,6180,55,90.0,0.0,34.0,0.7142857142857143
557372,2020-09-22,Solano,California,6095.0,6199,57,19.0,2.0,29.571428571428573,0.7142857142857143
560608,2020-09-23,Solano,California,6095.0,6237,60,38.0,3.0,32.142857142857146,1.1428571428571428
563847,2020-09-24,Solano,California,6095.0,6283,63,46.0,3.0,32.0,1.1428571428571428
567087,2020-09-25,Solano,California,6095.0,6314,63,31.0,0.0,32.0,1.1428571428571428
570329,2020-09-26,Solano,California,6095.0,6314,63,0.0,0.0,32.0,1.1428571428571428
573571,2020-09-27,Solano,California,6095.0,6314,63,0.0,0.0,32.0,1.1428571428571428
576814,2020-09-28,Solano,California,6095.0,6405,65,91.0,2.0,32.142857142857146,1.4285714285714286
580055,2020-09-29,Solano,California,6095.0,6424,69,19.0,4.0,32.142857142857146,1.7142857142857142
583294,2020-09-30,Solano,California,6095.0,6450,71,26.0,2.0,30.428571428571427,1.5714285714285714
586534,2020-10-01,Solano,California,6095.0,6480,71,30.0,0.0,28.142857142857142,1.1428571428571428
589775,2020-10-02,Solano,California,6095.0,6525,71,45.0,0.0,30.142857142857142,1.1428571428571428
593015,2020-10-03,Solano,California,6095.0,6525,71,0.0,0.0,30.142857142857142,1.1428571428571428
596257,2020-10-04,Solano,California,6095.0,6525,71,0.0,0.0,30.142857142857142,1.1428571428571428
599500,2020-10-05,Solano,California,6095.0,6606,72,81.0,1.0,28.714285714285715,1.0
602743,2020-10-06,Solano,California,6095.0,6629,72,23.0,0.0,29.285714285714285,0.42857142857142855
605985,2020-10-07,Solano,California,6095.0,6663,74,34.0,2.0,30.428571428571427,0.42857142857142855
609228,2020-10-08,Solano,California,6095.0,6713,74,50.0,0.0,33.285714285714285,0.42857142857142855
612470,2020-10-09,Solano,California,6095.0,6755,74,42.0,0.0,32.857142857142854,0.42857142857142855
615711,2020-10-10,Solano,California,6095.0,6755,74,0.0,0.0,32.857142857142854,0.42857142857142855
618953,2020-10-11,Solano,California,6095.0,6755,74,0.0,0.0,32.857142857142854,0.42857142857142855
622196,2020-10-12,Solano,California,6095.0,6755,74,0.0,0.0,21.285714285714285,0.2857142857142857
625439,2020-10-13,Solano,California,6095.0,6881,74,126.0,0.0,36.0,0.2857142857142857
628682,2020-10-14,Solano,California,6095.0,6913,74,32.0,0.0,35.714285714285715,0.0
631926,2020-10-15,Solano,California,6095.0,6956,74,43.0,0.0,34.714285714285715,0.0
635172,2020-10-16,Solano,California,6095.0,7014,74,58.0,0.0,37.0,0.0
638417,2020-10-17,Solano,California,6095.0,7014,74,0.0,0.0,37.0,0.0
641664,2020-10-18,Solano,California,6095.0,7014,74,0.0,0.0,37.0,0.0
644912,2020-10-19,Solano,California,6095.0,7122,74,108.0,0.0,52.42857142857143,0.0
648157,2020-10-20,Solano,California,6095.0,7176,74,54.0,0.0,42.142857142857146,0.0
651401,2020-10-21,Solano,California,6095.0,7210,74,34.0,0.0,42.42857142857143,0.0
654646,2020-10-22,Solano,California,6095.0,7254,74,44.0,0.0,42.57142857142857,0.0
657891,2020-10-23,Solano,California,6095.0,7291,74,37.0,0.0,39.57142857142857,0.0
661135,2020-10-24,Solano,California,6095.0,7291,74,0.0,0.0,39.57142857142857,0.0
664380,2020-10-25,Solano,California,6095.0,7291,74,0.0,0.0,39.57142857142857,0.0
667626,2020-10-26,Solano,California,6095.0,7389,76,98.0,2.0,38.142857142857146,0.2857142857142857
670869,2020-10-27,Solano,California,6095.0,7450,76,61.0,0.0,39.142857142857146,0.2857142857142857
674111,2020-10-28,Solano,California,6095.0,7485,76,35.0,0.0,39.285714285714285,0.2857142857142857
677355,2020-10-29,Solano,California,6095.0,7591,76,106.0,0.0,48.142857142857146,0.2857142857142857
680598,2020-10-30,Solano,California,6095.0,7639,76,48.0,0.0,49.714285714285715,0.2857142857142857
683842,2020-10-31,Solano,California,6095.0,7639,76,0.0,0.0,49.714285714285715,0.2857142857142857
325,2020-02-26,Sonoma,California,6097.0,1,0,,,,
345,2020-02-27,Sonoma,California,6097.0,1,0,0.0,0.0,0.0,0.0
365,2020-02-28,Sonoma,California,6097.0,1,0,0.0,0.0,0.0,0.0
387,2020-02-29,Sonoma,California,6097.0,1,0,0.0,0.0,0.0,0.0
410,2020-03-01,Sonoma,California,6097.0,1,0,0.0,0.0,0.0,0.0
439,2020-03-02,Sonoma,California,6097.0,2,0,1.0,0.0,0.2,0.0
473,2020-03-03,Sonoma,California,6097.0,2,0,0.0,0.0,0.16666666666666666,0.0
508,2020-03-04,Sonoma,California,6097.0,3,0,1.0,0.0,0.2857142857142857,0.0
547,2020-03-05,Sonoma,California,6097.0,3,0,0.0,0.0,0.2857142857142857,0.0
597,2020-03-06,Sonoma,California,6097.0,3,0,0.0,0.0,0.2857142857142857,0.0
675,2020-03-07,Sonoma,California,6097.0,3,0,0.0,0.0,0.2857142857142857,0.0
770,2020-03-08,Sonoma,California,6097.0,3,0,0.0,0.0,0.2857142857142857,0.0
885,2020-03-09,Sonoma,California,6097.0,3,0,0.0,0.0,0.14285714285714285,0.0
1018,2020-03-10,Sonoma,California,6097.0,3,0,0.0,0.0,0.14285714285714285,0.0
1184,2020-03-11,Sonoma,California,6097.0,3,0,0.0,0.0,0.0,0.0
1390,2020-03-12,Sonoma,California,6097.0,3,0,0.0,0.0,0.0,0.0
1651,2020-03-13,Sonoma,California,6097.0,3,0,0.0,0.0,0.0,0.0
1969,2020-03-14,Sonoma,California,6097.0,4,0,1.0,0.0,0.14285714285714285,0.0
2350,2020-03-15,Sonoma,California,6097.0,5,0,1.0,0.0,0.2857142857142857,0.0
2785,2020-03-16,Sonoma,California,6097.0,8,0,3.0,0.0,0.7142857142857143,0.0
3267,2020-03-17,Sonoma,California,6097.0,9,0,1.0,0.0,0.8571428571428571,0.0
3821,2020-03-18,Sonoma,California,6097.0,9,0,0.0,0.0,0.8571428571428571,0.0
4481,2020-03-19,Sonoma,California,6097.0,11,0,2.0,0.0,1.1428571428571428,0.0
5256,2020-03-20,Sonoma,California,6097.0,11,1,0.0,1.0,1.1428571428571428,0.14285714285714285
6178,2020-03-21,Sonoma,California,6097.0,11,1,0.0,0.0,1.0,0.14285714285714285
7212,2020-03-22,Sonoma,California,6097.0,11,1,0.0,0.0,0.8571428571428571,0.14285714285714285
8355,2020-03-23,Sonoma,California,6097.0,29,1,18.0,0.0,3.0,0.14285714285714285
9598,2020-03-24,Sonoma,California,6097.0,34,1,5.0,0.0,3.5714285714285716,0.14285714285714285
10970,2020-03-25,Sonoma,California,6097.0,39,1,5.0,0.0,4.285714285714286,0.14285714285714285
12515,2020-03-26,Sonoma,California,6097.0,49,1,10.0,0.0,5.428571428571429,0.14285714285714285
14181,2020-03-27,Sonoma,California,6097.0,50,1,1.0,0.0,5.571428571428571,0.0
15963,2020-03-28,Sonoma,California,6097.0,50,1,0.0,0.0,5.571428571428571,0.0
17852,2020-03-29,Sonoma,California,6097.0,57,1,7.0,0.0,6.571428571428571,0.0
19829,2020-03-30,Sonoma,California,6097.0,73,1,16.0,0.0,6.285714285714286,0.0
21904,2020-03-31,Sonoma,California,6097.0,85,1,12.0,0.0,7.285714285714286,0.0
24062,2020-04-01,Sonoma,California,6097.0,91,1,6.0,0.0,7.428571428571429,0.0
26291,2020-04-02,Sonoma,California,6097.0,95,1,4.0,0.0,6.571428571428571,0.0
28590,2020-04-03,Sonoma,California,6097.0,100,1,5.0,0.0,7.142857142857143,0.0
30948,2020-04-04,Sonoma,California,6097.0,105,1,5.0,0.0,7.857142857142857,0.0
33354,2020-04-05,Sonoma,California,6097.0,107,1,2.0,0.0,7.142857142857143,0.0
35799,2020-04-06,Sonoma,California,6097.0,115,1,8.0,0.0,6.0,0.0
38288,2020-04-07,Sonoma,California,6097.0,120,1,5.0,0.0,5.0,0.0
40832,2020-04-08,Sonoma,California,6097.0,123,1,3.0,0.0,4.571428571428571,0.0
43404,2020-04-09,Sonoma,California,6097.0,136,1,13.0,0.0,5.857142857142857,0.0
46004,2020-04-10,Sonoma,California,6097.0,145,2,9.0,1.0,6.428571428571429,0.14285714285714285
48634,2020-04-11,Sonoma,California,6097.0,145,2,0.0,0.0,5.714285714285714,0.14285714285714285
51296,2020-04-12,Sonoma,California,6097.0,147,2,2.0,0.0,5.714285714285714,0.14285714285714285
53975,2020-04-13,Sonoma,California,6097.0,152,2,5.0,0.0,5.285714285714286,0.14285714285714285
56667,2020-04-14,Sonoma,California,6097.0,160,2,8.0,0.0,5.714285714285714,0.14285714285714285
59375,2020-04-15,Sonoma,California,6097.0,163,2,3.0,0.0,5.714285714285714,0.14285714285714285
62094,2020-04-16,Sonoma,California,6097.0,172,2,9.0,0.0,5.142857142857143,0.14285714285714285
64827,2020-04-17,Sonoma,California,6097.0,180,2,8.0,0.0,5.0,0.0
67575,2020-04-18,Sonoma,California,6097.0,180,2,0.0,0.0,5.0,0.0
70337,2020-04-19,Sonoma,California,6097.0,181,2,1.0,0.0,4.857142857142857,0.0
73106,2020-04-20,Sonoma,California,6097.0,182,2,1.0,0.0,4.285714285714286,0.0
75882,2020-04-21,Sonoma,California,6097.0,192,2,10.0,0.0,4.571428571428571,0.0
78666,2020-04-22,Sonoma,California,6097.0,194,2,2.0,0.0,4.428571428571429,0.0
81460,2020-04-23,Sonoma,California,6097.0,216,2,22.0,0.0,6.285714285714286,0.0
84260,2020-04-24,Sonoma,California,6097.0,217,2,1.0,0.0,5.285714285714286,0.0
87068,2020-04-25,Sonoma,California,6097.0,218,2,1.0,0.0,5.428571428571429,0.0
89885,2020-04-26,Sonoma,California,6097.0,220,2,2.0,0.0,5.571428571428571,0.0
92703,2020-04-27,Sonoma,California,6097.0,222,2,2.0,0.0,5.714285714285714,0.0
95535,2020-04-28,Sonoma,California,6097.0,228,2,6.0,0.0,5.142857142857143,0.0
98380,2020-04-29,Sonoma,California,6097.0,232,2,4.0,0.0,5.428571428571429,0.0
101230,2020-04-30,Sonoma,California,6097.0,244,2,12.0,0.0,4.0,0.0
104085,2020-05-01,Sonoma,California,6097.0,248,3,4.0,1.0,4.428571428571429,0.14285714285714285
106950,2020-05-02,Sonoma,California,6097.0,252,3,4.0,0.0,4.857142857142857,0.14285714285714285
109819,2020-05-03,Sonoma,California,6097.0,257,3,5.0,0.0,5.285714285714286,0.14285714285714285
112694,2020-05-04,Sonoma,California,6097.0,261,4,4.0,1.0,5.571428571428571,0.2857142857142857
115577,2020-05-05,Sonoma,California,6097.0,261,4,0.0,0.0,4.714285714285714,0.2857142857142857
118536,2020-05-06,Sonoma,California,6097.0,286,4,25.0,0.0,7.714285714285714,0.2857142857142857
121503,2020-05-07,Sonoma,California,6097.0,292,4,6.0,0.0,6.857142857142857,0.2857142857142857
124483,2020-05-08,Sonoma,California,6097.0,300,4,8.0,0.0,7.428571428571429,0.14285714285714285
127468,2020-05-09,Sonoma,California,6097.0,309,4,9.0,0.0,8.142857142857142,0.14285714285714285
130458,2020-05-10,Sonoma,California,6097.0,309,4,0.0,0.0,7.428571428571429,0.14285714285714285
133448,2020-05-11,Sonoma,California,6097.0,312,4,3.0,0.0,7.285714285714286,0.0
136438,2020-05-12,Sonoma,California,6097.0,312,5,0.0,1.0,7.285714285714286,0.14285714285714285
139429,2020-05-13,Sonoma,California,6097.0,337,4,25.0,-1.0,7.285714285714286,0.0
142425,2020-05-14,Sonoma,California,6097.0,351,4,14.0,0.0,8.428571428571429,0.0
145424,2020-05-15,Sonoma,California,6097.0,364,4,13.0,0.0,9.142857142857142,0.0
148428,2020-05-16,Sonoma,California,6097.0,373,4,9.0,0.0,9.142857142857142,0.0
151437,2020-05-17,Sonoma,California,6097.0,387,4,14.0,0.0,11.142857142857142,0.0
154449,2020-05-18,Sonoma,California,6097.0,391,4,4.0,0.0,11.285714285714286,0.0
157465,2020-05-19,Sonoma,California,6097.0,411,4,20.0,0.0,14.142857142857142,-0.14285714285714285
160491,2020-05-20,Sonoma,California,6097.0,411,4,0.0,0.0,10.571428571428571,0.0
163519,2020-05-21,Sonoma,California,6097.0,433,4,22.0,0.0,11.714285714285714,0.0
166552,2020-05-22,Sonoma,California,6097.0,467,4,34.0,0.0,14.714285714285714,0.0
169589,2020-05-23,Sonoma,California,6097.0,482,4,15.0,0.0,15.571428571428571,0.0
172630,2020-05-24,Sonoma,California,6097.0,500,4,18.0,0.0,16.142857142857142,0.0
175674,2020-05-25,Sonoma,California,6097.0,515,4,15.0,0.0,17.714285714285715,0.0
178718,2020-05-26,Sonoma,California,6097.0,524,4,9.0,0.0,16.142857142857142,0.0
181762,2020-05-27,Sonoma,California,6097.0,530,4,6.0,0.0,17.0,0.0
184816,2020-05-28,Sonoma,California,6097.0,531,4,1.0,0.0,14.0,0.0
187872,2020-05-29,Sonoma,California,6097.0,548,4,17.0,0.0,11.571428571428571,0.0
190937,2020-05-30,Sonoma,California,6097.0,553,4,5.0,0.0,10.142857142857142,0.0
194004,2020-05-31,Sonoma,California,6097.0,564,4,11.0,0.0,9.142857142857142,0.0
197074,2020-06-01,Sonoma,California,6097.0,566,4,2.0,0.0,7.285714285714286,0.0
200147,2020-06-02,Sonoma,California,6097.0,579,4,13.0,0.0,7.857142857142857,0.0
203223,2020-06-03,Sonoma,California,6097.0,593,4,14.0,0.0,9.0,0.0
206303,2020-06-04,Sonoma,California,6097.0,610,4,17.0,0.0,11.285714285714286,0.0
209385,2020-06-05,Sonoma,California,6097.0,624,4,14.0,0.0,10.857142857142858,0.0
212471,2020-06-06,Sonoma,California,6097.0,642,4,18.0,0.0,12.714285714285714,0.0
215559,2020-06-07,Sonoma,California,6097.0,653,4,11.0,0.0,12.714285714285714,0.0
218651,2020-06-08,Sonoma,California,6097.0,664,4,11.0,0.0,14.0,0.0
221747,2020-06-09,Sonoma,California,6097.0,671,4,7.0,0.0,13.142857142857142,0.0
224844,2020-06-10,Sonoma,California,6097.0,671,4,0.0,0.0,11.142857142857142,0.0
227947,2020-06-11,Sonoma,California,6097.0,701,4,30.0,0.0,13.0,0.0
231052,2020-06-12,Sonoma,California,6097.0,722,4,21.0,0.0,14.0,0.0
234159,2020-06-13,Sonoma,California,6097.0,752,4,30.0,0.0,15.714285714285714,0.0
237267,2020-06-14,Sonoma,California,6097.0,758,4,6.0,0.0,15.0,0.0
240376,2020-06-15,Sonoma,California,6097.0,765,4,7.0,0.0,14.428571428571429,0.0
243488,2020-06-16,Sonoma,California,6097.0,774,4,9.0,0.0,14.714285714285714,0.0
246602,2020-06-17,Sonoma,California,6097.0,803,4,29.0,0.0,18.857142857142858,0.0
249715,2020-06-18,Sonoma,California,6097.0,822,4,19.0,0.0,17.285714285714285,0.0
252831,2020-06-19,Sonoma,California,6097.0,835,4,13.0,0.0,16.142857142857142,0.0
255951,2020-06-20,Sonoma,California,6097.0,835,4,0.0,0.0,11.857142857142858,0.0
259079,2020-06-21,Sonoma,California,6097.0,885,5,50.0,1.0,18.142857142857142,0.14285714285714285
262207,2020-06-22,Sonoma,California,6097.0,935,5,50.0,0.0,24.285714285714285,0.14285714285714285
265337,2020-06-23,Sonoma,California,6097.0,956,5,21.0,0.0,26.0,0.14285714285714285
268468,2020-06-24,Sonoma,California,6097.0,974,5,18.0,0.0,24.428571428571427,0.14285714285714285
271604,2020-06-25,Sonoma,California,6097.0,1006,5,32.0,0.0,26.285714285714285,0.14285714285714285
274745,2020-06-26,Sonoma,California,6097.0,1006,5,0.0,0.0,24.428571428571427,0.14285714285714285
277894,2020-06-27,Sonoma,California,6097.0,1092,5,86.0,0.0,36.714285714285715,0.14285714285714285
281043,2020-06-28,Sonoma,California,6097.0,1118,5,26.0,0.0,33.285714285714285,0.0
284191,2020-06-29,Sonoma,California,6097.0,1136,7,18.0,2.0,28.714285714285715,0.2857142857142857
287339,2020-06-30,Sonoma,California,6097.0,1185,7,49.0,0.0,32.714285714285715,0.2857142857142857
290491,2020-07-01,Sonoma,California,6097.0,1229,9,44.0,2.0,36.42857142857143,0.5714285714285714
293646,2020-07-02,Sonoma,California,6097.0,1267,10,38.0,1.0,37.285714285714285,0.7142857142857143
296803,2020-07-03,Sonoma,California,6097.0,1267,11,0.0,1.0,37.285714285714285,0.8571428571428571
299966,2020-07-04,Sonoma,California,6097.0,1359,11,92.0,0.0,38.142857142857146,0.8571428571428571
303131,2020-07-05,Sonoma,California,6097.0,1370,11,11.0,0.0,36.0,0.8571428571428571
306296,2020-07-06,Sonoma,California,6097.0,1466,12,96.0,1.0,47.142857142857146,0.7142857142857143
309465,2020-07-07,Sonoma,California,6097.0,1487,14,21.0,2.0,43.142857142857146,1.0
312636,2020-07-08,Sonoma,California,6097.0,1519,14,32.0,0.0,41.42857142857143,0.7142857142857143
315812,2020-07-09,Sonoma,California,6097.0,1561,14,42.0,0.0,42.0,0.5714285714285714
